INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME
147609591,11/07/2015,06:20:00
81360742,10/24/2011,22:48:00
84043104,04/04/2012,11:48:00
50479068,08/23/2008,19:20:00
88464990,01/07/2013,21:22:00
87612716,11/09/2012,09:07:00
172402756,12/07/2017,05:21:00
184058457,06/17/2018,03:41:00
33244457,07/20/2007,01:44:00
80463845,08/26/2011,03:28:00
82143106,12/12/2011,21:01:00
48066955,07/07/2008,23:17:00
92385893,08/30/2013,17:45:00
214214866,06/15/2020,12:51:00
109374270,04/01/2014,20:45:00
235962610,11/05/2021,20:22:00
142472725,04/27/2015,20:27:00
34098087,08/30/2007,23:49:00
78696032,05/12/2011,17:18:00
157130895,09/28/2016,18:30:00
157457582,10/08/2016,05:10:00
93733773,11/23/2013,19:06:00
47044337,06/07/2008,01:40:00
86641730,09/08/2012,02:56:00
33860386,08/19/2007,05:11:00
193226256,02/06/2019,04:52:00
232864589,08/29/2021,03:28:00
10953939,04/10/2006,18:49:00
74699383,09/20/2010,23:11:00
74470614,09/05/2010,03:36:00
91174107,06/16/2013,21:30:00
140776405,01/30/2015,19:51:00
92597741,09/13/2013,21:10:00
81291678,10/20/2011,17:15:00
136506641,04/29/2014,18:21:00
143008673,05/18/2015,21:08:00
212516310,04/29/2020,13:40:00
45183541,04/03/2008,02:44:00
138693359,09/13/2014,03:40:00
36120956,12/04/2007,18:08:00
79636635,07/05/2011,06:10:00
23354062,06/28/2006,22:56:00
61745484,05/14/2009,18:06:00
33809815,08/16/2007,23:30:00
164942051,05/18/2017,21:36:00
182488623,05/08/2018,20:06:00
34795356,10/03/2007,22:20:00
81478651,11/01/2011,16:00:00
145559208,08/22/2015,06:05:00
50743485,09/01/2008,03:05:00
79222699,06/09/2011,17:22:00
74524209,09/09/2010,02:42:00
151586094,03/27/2016,07:52:00
10879221,04/01/2006,21:39:00
94495347,01/16/2014,20:48:00
33139206,07/17/2007,22:32:00
84205617,04/14/2012,00:51:00
82565818,01/10/2012,16:52:00
74420476,09/01/2010,21:49:00
160509025,01/22/2017,18:02:00
172875912,12/22/2017,03:29:00
82807862,01/24/2012,22:37:00
138997051,10/02/2014,18:40:00
109412859,04/03/2014,18:10:00
79604689,07/02/2011,04:22:00
82192415,12/14/2011,00:09:00
195743582,04/08/2019,04:25:00
26022840,12/31/2006,15:38:00
94275120,01/01/2014,18:35:00
73064786,06/06/2010,13:41:00
44684282,03/20/2008,19:40:00
173696360,01/16/2018,20:04:00
54968482,12/17/2008,17:51:00
159259634,12/11/2016,12:22:00
85657851,07/09/2012,02:05:00
190467154,11/27/2018,07:00:00
214948377,07/05/2020,20:01:00
198858231,06/23/2019,16:00:00
38284574,01/23/2008,10:37:00
218016705,09/17/2020,16:00:00
48395048,07/16/2008,23:45:00
66457982,10/05/2009,00:55:00
84216351,04/15/2012,02:04:00
16814011,06/13/2006,20:56:00
184961804,07/09/2018,19:35:00
54535001,11/30/2008,02:45:00
28446321,04/13/2007,00:20:00
33397046,07/27/2007,21:22:00
53765755,11/04/2008,19:37:00
227950650,05/06/2021,23:28:00
153710638,06/05/2016,04:40:00
163050331,03/22/2017,15:07:00
208187331,01/18/2020,21:52:00
35785829,11/18/2007,06:08:00
91968293,08/04/2013,04:22:00
215772436,07/26/2020,21:00:00
80879918,09/24/2011,01:04:00
237362980,12/03/2021,16:02:00
202458696,09/13/2019,20:47:00
35285678,10/24/2007,01:45:00
23354130,07/07/2006,21:13:00
79032866,05/31/2011,00:05:00
91968297,08/02/2013,13:08:00
197953465,06/01/2019,22:20:00
48285497,07/13/2008,01:47:00
63773506,07/16/2009,01:02:00
199325323,07/05/2019,01:14:00
164781321,05/13/2017,03:53:00
33635599,08/08/2007,23:34:00
137297902,06/17/2014,19:04:00
28609126,04/22/2007,01:17:00
138899803,09/26/2014,16:48:00
49955965,08/10/2008,02:15:00
169180024,09/09/2017,15:20:00
62615451,06/09/2009,22:00:00
156822739,09/17/2016,20:09:00
228730774,05/26/2021,19:51:00
63853828,07/19/2009,00:05:00
61098681,04/23/2009,20:31:00
51538827,09/21/2008,22:46:00
85914620,07/24/2012,19:20:00
144441785,07/12/2015,03:35:00
157689282,10/17/2016,23:00:00
33353737,07/25/2007,21:50:00
23421778,07/14/2006,13:40:00
59660235,03/17/2009,15:53:00
87670468,11/13/2012,22:05:00
63406570,07/05/2009,15:10:00
90039190,04/09/2013,16:39:00
193779318,02/19/2019,22:27:00
230051794,06/24/2021,23:09:00
215776333,07/26/2020,18:38:00
84662257,05/10/2012,12:35:00
139635509,11/12/2014,22:36:00
198595258,06/17/2019,14:47:00
25832923,12/18/2006,16:30:00
56662014,02/09/2009,23:22:00
91404976,06/28/2013,17:10:00
72069765,04/05/2010,22:11:00
47024511,06/06/2008,15:00:00
49255326,07/27/2008,03:55:00
220662829,11/17/2020,14:29:00
91572525,07/10/2013,17:42:00
76035703,12/16/2010,19:30:00
215133413,07/09/2020,03:22:00
87167273,10/10/2012,21:22:00
189580002,11/02/2018,02:30:00
194817575,03/16/2019,09:24:00
89289970,02/23/2013,16:03:00
59930745,03/25/2009,17:15:00
65636446,09/10/2009,17:47:00
79005323,05/29/2011,03:08:00
164781321,05/13/2017,03:53:00
209747701,02/17/2020,23:56:00
109374379,04/01/2014,17:15:00
16692675,06/04/2006,18:46:00
78463604,04/28/2011,18:08:00
186696653,08/21/2018,22:45:00
138899804,09/26/2014,18:16:00
228676425,05/25/2021,20:19:00
187009713,08/28/2018,22:45:00
26625287,01/31/2007,15:10:00
25586130,12/03/2006,21:30:00
145565704,08/21/2015,17:07:00
33008215,07/09/2007,02:28:00
89595619,03/12/2013,20:28:00
233502665,09/13/2021,15:50:00
46072797,04/29/2008,18:54:00
71756686,03/13/2010,15:03:00
233173932,09/04/2021,03:28:00
203348698,10/05/2019,21:50:00
81795914,11/20/2011,22:32:00
211066097,03/13/2020,00:32:00
25490111,11/26/2006,04:57:00
224949527,02/26/2021,13:15:00
228679851,05/25/2021,21:16:00
48418958,07/17/2008,18:19:00
81308610,10/21/2011,14:33:00
23749375,08/07/2006,22:06:00
23807437,08/10/2006,02:54:00
23354095,07/04/2006,19:58:00
62085248,05/24/2009,23:07:00
35480310,11/04/2007,21:02:00
26901375,02/16/2007,04:30:00
85863295,07/21/2012,00:20:00
36021163,01/28/2007,04:30:00
28446323,04/15/2007,00:51:00
25257125,11/11/2006,04:53:00
25384536,11/18/2006,02:20:00
59390967,03/08/2009,16:38:00
184531630,06/27/2018,15:12:00
61259178,04/29/2009,22:01:00
76845636,01/14/2011,22:34:00
140334694,12/28/2014,13:35:00
139314156,10/23/2014,05:00:00
75209498,10/24/2010,00:40:00
61593634,05/10/2009,19:00:00
73167514,06/11/2010,01:15:00
138322731,08/20/2014,21:13:00
75948844,12/11/2010,20:38:00
151624171,03/28/2016,19:10:00
78676056,05/11/2011,21:31:00
92077479,08/09/2013,23:26:00
167108508,07/14/2017,01:21:00
33227813,07/22/2007,03:50:00
145565707,08/23/2015,21:55:00
62968507,06/21/2009,02:48:00
144479290,07/13/2015,23:40:00
234928488,10/13/2021,15:01:00
23354090,07/03/2006,13:05:00
166188047,06/17/2017,11:55:00
90843733,05/27/2013,02:10:00
74081463,08/10/2010,05:57:00
49913265,08/08/2008,22:40:00
82009216,12/03/2011,09:00:00
236254076,11/13/2021,16:59:00
80682806,09/11/2011,01:15:00
93509179,11/09/2013,19:50:00
62275549,05/31/2009,02:28:00
166660833,06/30/2017,14:54:00
86751570,09/14/2012,22:56:00
228679850,05/25/2021,20:20:00
93405134,11/03/2013,15:26:00
68609812,12/07/2009,20:15:00
16895013,06/21/2006,03:19:00
88464990,01/07/2013,21:22:00
74989382,10/09/2010,00:55:00
214467578,06/22/2020,01:34:00
68310890,11/29/2009,03:46:00
35192357,10/20/2007,20:22:00
187254687,09/05/2018,03:12:00
215223445,07/11/2020,08:00:00
146659432,10/02/2015,22:30:00
87494807,10/31/2012,16:44:00
76656487,12/31/2010,17:02:00
157351152,10/05/2016,22:20:00
155571770,08/07/2016,03:35:00
137804314,07/19/2014,16:24:00
145180430,08/09/2015,00:30:00
11118206,04/22/2006,19:28:00
80624786,09/05/2011,21:04:00
41585157,03/04/2008,12:40:00
89937880,04/03/2013,23:49:00
27369601,03/13/2007,02:38:00
34162751,09/03/2007,23:28:00
141239717,03/04/2015,17:10:00
228252164,05/15/2021,04:13:00
219058453,10/11/2020,05:35:00
231246225,07/22/2021,06:32:00
61351689,05/02/2009,18:56:00
141793435,03/31/2015,20:05:00
215492772,07/19/2020,04:06:00
88779006,01/24/2013,00:50:00
66904251,10/18/2009,01:58:00
68296785,11/29/2009,03:30:00
191951587,01/05/2019,16:00:00
72616286,05/09/2010,04:01:00
48521448,07/22/2008,04:25:00
214359648,06/18/2020,03:42:00
145405678,08/17/2015,16:10:00
84881445,05/22/2012,23:35:00
54080623,11/16/2008,02:05:00
27500997,03/19/2007,20:42:00
75439781,11/06/2010,18:10:00
32878662,07/02/2007,18:06:00
197254458,05/15/2019,19:08:00
24449551,09/22/2006,21:18:00
185760779,07/28/2018,04:13:00
184396806,06/23/2018,23:35:00
234268729,09/29/2021,12:50:00
161595777,02/03/2017,18:56:00
84720306,05/14/2012,09:16:00
227401020,04/27/2021,00:40:00
48370407,07/15/2008,21:50:00
227647474,05/02/2021,02:00:00
48304785,07/12/2008,03:54:00
216059132,08/02/2020,02:59:00
226320600,03/30/2021,22:23:00
26737159,02/06/2007,20:25:00
148879570,12/28/2015,15:18:00
54059281,11/15/2008,14:21:00
27415044,03/14/2007,21:26:00
56265722,02/02/2009,18:05:00
24626222,10/03/2006,22:02:00
222890432,01/10/2021,00:49:00
231352385,07/23/2021,06:30:00
199403136,07/05/2019,21:25:00
56219997,02/01/2009,04:54:00
34286629,09/09/2007,03:00:00
138811932,09/21/2014,16:03:00
72847431,05/23/2010,18:23:00
87934340,12/02/2012,23:45:00
55432890,01/03/2009,17:22:00
23354137,07/11/2006,00:03:00
75330408,10/28/2010,19:27:00
178115696,04/12/2018,22:04:00
80558961,09/02/2011,03:56:00
23722476,08/06/2006,02:09:00
79853875,07/16/2011,03:38:00
170595430,10/19/2017,23:30:00
35768664,11/17/2007,03:42:00
208393713,01/23/2020,01:20:00
25424629,11/22/2006,20:30:00
226203716,03/26/2021,20:40:00
228263347,05/16/2021,16:40:00
235801034,11/01/2021,19:39:00
75726084,11/25/2010,01:30:00
139392076,10/28/2014,04:00:00
216745338,08/18/2020,16:45:00
143342678,05/30/2015,02:38:00
215776333,07/26/2020,18:38:00
10879209,03/31/2006,01:13:00
233459106,09/10/2021,17:35:00
186745093,08/22/2018,19:05:00
153315117,05/21/2016,02:35:00
144763652,07/23/2015,19:59:00
238004075,12/17/2021,22:13:00
182667789,05/11/2018,21:40:00
158305331,11/08/2016,00:47:00
151113815,03/10/2016,23:30:00
64206872,07/28/2009,22:50:00
223201958,01/16/2021,19:48:00
23421773,07/15/2006,05:35:00
232188182,08/12/2021,17:05:00
54968482,12/17/2008,17:51:00
25932833,12/25/2006,03:46:00
109304812,03/27/2014,18:30:00
47085789,06/06/2008,04:35:00
233173932,09/04/2021,03:28:00
216056536,08/01/2020,10:30:00
24050479,08/27/2006,17:23:00
74145750,08/14/2010,00:33:00
33635599,08/08/2007,23:34:00
137108328,06/06/2014,09:13:00
35920670,11/25/2007,17:05:00
82751862,01/21/2012,03:45:00
137837460,07/22/2014,00:24:00
236950605,11/26/2021,02:20:00
85209420,06/12/2012,00:31:00
29040549,05/14/2007,14:00:00
219684986,10/23/2020,01:03:00
165188856,05/26/2017,03:00:00
154049396,06/15/2016,18:21:00
201573941,08/25/2019,20:20:00
85992748,07/29/2012,21:43:00
32914995,07/05/2007,00:07:00
87534987,11/04/2012,10:25:00
213778871,06/02/2020,18:05:00
82418476,01/01/2012,00:50:00
196820305,05/04/2019,01:45:00
225601140,03/13/2021,03:50:00
15400552,05/12/2006,21:09:00
85171138,06/08/2012,23:35:00
145405680,08/17/2015,22:30:00
149469595,01/16/2016,15:15:00
234070579,09/25/2021,22:44:00
58921843,02/19/2009,19:21:00
88452302,01/07/2013,17:07:00
94163097,12/23/2013,20:06:00
87632784,11/11/2012,04:04:00
228049711,05/11/2021,23:55:00
232331294,08/16/2021,00:30:00
169761300,09/26/2017,17:56:00
74648839,09/16/2010,00:11:00
28907940,05/08/2007,21:11:00
47447803,06/22/2008,01:47:00
10187506,01/21/2006,03:45:00
52682620,11/01/2008,04:10:00
77776345,03/17/2011,23:13:00
69165726,12/22/2009,21:00:00
212640534,05/03/2020,04:36:00
199134406,06/29/2019,05:48:00
33253265,07/22/2007,23:19:00
24675453,10/05/2006,19:30:00
25625019,12/05/2006,09:13:00
158580202,11/17/2016,12:10:00
232390407,08/17/2021,13:00:00
227089752,04/17/2021,22:20:00
72077238,04/05/2010,00:08:00
46518467,05/18/2008,15:11:00
83782542,03/20/2012,20:05:00
46048905,04/29/2008,02:01:00
75734070,11/26/2010,23:27:00
219808723,10/27/2020,20:52:00
73473781,06/30/2010,20:52:00
86325048,08/18/2012,06:00:00
88596786,01/16/2013,00:18:00
142961419,05/16/2015,22:08:00
138924200,09/29/2014,16:53:00
64751904,08/15/2009,05:00:00
79032767,05/30/2011,22:34:00
50043040,08/13/2008,20:18:00
79008483,05/29/2011,21:19:00
218830982,10/06/2020,20:14:00
137584249,07/05/2014,17:05:00
67919618,11/17/2009,00:35:00
215225148,07/11/2020,22:25:00
32807472,06/29/2007,01:39:00
238041594,12/17/2021,12:00:00
16733759,06/07/2006,21:39:00
76723982,01/05/2011,23:16:00
232591781,08/21/2021,04:08:00
44390705,03/09/2008,21:00:00
91499472,07/05/2013,22:35:00
214183639,06/12/2020,23:00:00
168152715,08/15/2017,21:05:00
215223446,07/11/2020,12:38:00
227431725,04/27/2021,18:15:00
88890624,01/30/2013,01:20:00
91270517,06/21/2013,19:50:00
219402624,10/19/2020,07:03:00
90702194,05/18/2013,01:12:00
46676419,05/24/2008,11:40:00
92862561,10/01/2013,11:20:00
44364817,03/08/2008,22:25:00
54610398,12/02/2008,22:45:00
232390409,08/17/2021,19:27:00
10240241,01/24/2006,03:45:00
83603680,03/11/2012,07:40:00
82009221,12/03/2011,00:06:00
91285416,06/23/2013,01:13:00
25658630,12/07/2006,20:20:00
73708063,07/15/2010,21:00:00
87020675,09/25/2012,19:00:00
137086302,06/04/2014,23:45:00
213499948,05/25/2020,21:05:00
215817234,07/27/2020,03:48:00
59146532,02/27/2009,11:58:00
216059136,08/02/2020,05:30:00
87915621,11/30/2012,20:30:00
32155724,06/08/2007,22:39:00
29191550,05/23/2007,03:03:00
78931529,05/24/2011,20:43:00
10454371,02/17/2006,23:57:00
88931835,01/31/2013,18:07:00
79607270,07/02/2011,17:45:00
28187785,03/31/2007,15:55:00
172598898,12/13/2017,19:35:00
28135651,03/27/2007,19:05:00
233172869,09/05/2021,04:20:00
46342069,05/11/2008,03:50:00
228262995,05/15/2021,21:07:00
92164940,08/16/2013,22:15:00
67430057,11/02/2009,23:50:00
80111445,08/03/2011,00:42:00
141166112,02/27/2015,16:20:00
66957864,10/19/2009,21:12:00
86415277,08/23/2012,21:03:00
79357443,06/17/2011,04:29:00
232072689,08/10/2021,05:48:00
236498990,11/19/2021,04:24:00
73057168,06/05/2010,20:39:00
211964521,04/11/2020,19:58:00
185760781,07/29/2018,01:30:00
150102330,02/04/2016,19:00:00
138496681,09/01/2014,03:30:00
48418962,07/18/2008,21:55:00
214693794,06/28/2020,03:23:00
9953259,01/03/2006,01:57:00
170630332,10/23/2017,23:50:00
24378769,09/19/2006,01:55:00
177205142,03/31/2018,19:24:00
143871851,06/21/2015,04:58:00
16733776,06/09/2006,19:20:00
137123841,06/07/2014,20:58:00
46538068,05/17/2008,23:10:00
143522072,06/06/2015,04:33:00
152437687,04/23/2016,00:13:00
151624172,03/29/2016,00:45:00
230448651,07/04/2021,22:08:00
231190175,07/21/2021,00:40:00
95301721,03/11/2014,03:35:00
232299784,08/16/2021,00:26:00
166660830,07/02/2017,22:42:00
75886771,12/07/2010,20:28:00
214693786,06/28/2020,17:17:00
71662474,03/08/2010,19:41:00
182751446,05/15/2018,19:58:00
72201222,04/13/2010,20:35:00
142091389,04/13/2015,03:35:00
210592236,03/05/2020,18:39:00
216355704,08/09/2020,04:54:00
64318223,08/02/2009,06:31:00
45652262,04/13/2008,16:00:00
94224974,12/29/2013,03:00:00
138724567,09/16/2014,00:16:00
33860389,08/18/2007,21:12:00
216263383,08/06/2020,22:48:00
237715870,12/12/2021,01:29:00
93164821,10/19/2013,21:30:00
46998148,06/04/2008,01:38:00
233948353,09/23/2021,01:00:00
137256632,06/14/2014,02:30:00
25607887,12/04/2006,19:30:00
232632360,08/23/2021,22:25:00
29230190,05/24/2007,19:44:00
216973662,08/24/2020,00:18:00
217509555,09/06/2020,23:24:00
51787777,09/30/2008,19:00:00
139353967,10/25/2014,00:45:00
150067449,02/04/2016,02:15:00
32966721,07/08/2007,00:49:00
82411147,12/31/2011,01:50:00
75756471,11/26/2010,03:00:00
159660200,12/26/2016,15:20:00
79032737,05/29/2011,19:30:00
137804316,07/20/2014,00:28:00
11118209,04/24/2006,03:00:00
91270519,06/22/2013,04:40:00
71054066,01/31/2010,03:50:00
88129607,12/14/2012,22:14:00
77383647,02/21/2011,00:30:00
144809937,07/24/2015,21:44:00
45987373,04/27/2008,00:40:00
224950992,02/27/2021,02:15:00
72914586,05/26/2010,23:45:00
49834897,08/04/2008,00:07:00
54035522,11/13/2008,21:22:00
79719093,07/08/2011,17:56:00
147095355,10/20/2015,23:19:00
83579082,03/08/2012,19:57:00
213724261,05/31/2020,00:14:00
79005893,05/29/2011,05:19:00
56422561,02/08/2009,04:37:00
71423250,02/21/2010,13:48:00
229192994,06/04/2021,16:58:00
188235488,10/01/2018,15:41:00
92152095,08/15/2013,23:55:00
87111076,10/06/2012,21:39:00
109374270,04/01/2014,20:45:00
34098086,08/30/2007,02:09:00
62085248,05/24/2009,23:07:00
198760073,06/20/2019,19:02:00
10879215,04/01/2006,23:07:00
48243738,07/10/2008,23:00:00
35955489,11/26/2007,19:10:00
72886619,05/25/2010,15:24:00
230805643,07/13/2021,20:00:00
154216394,06/21/2016,19:38:00
94619409,01/24/2014,16:16:00
74234827,08/19/2010,22:46:00
91404973,06/29/2013,01:49:00
149347432,01/13/2016,14:48:00
187396122,09/07/2018,13:35:00
236376726,11/17/2021,00:35:00
227647463,04/30/2021,14:03:00
25283461,11/12/2006,04:21:00
156610143,09/10/2016,22:12:00
32155731,06/10/2007,19:27:00
195102369,03/23/2019,20:47:00
225602529,03/14/2021,05:00:00
49609152,08/03/2008,20:03:00
195013387,03/21/2019,18:20:00
51559643,09/21/2008,21:30:00
203517392,10/09/2019,13:38:00
64918202,08/20/2009,03:10:00
139732128,11/19/2014,02:38:00
136563290,05/02/2014,23:20:00
138803872,09/20/2014,12:35:00
59061499,02/24/2009,16:09:00
218091265,09/18/2020,00:08:00
172233872,12/02/2017,22:07:00
92472425,09/05/2013,19:13:00
91612687,07/12/2013,23:30:00
90702193,05/18/2013,03:56:00
147023027,10/17/2015,22:22:00
78180639,04/11/2011,18:48:00
139891254,11/30/2014,20:34:00
208237500,01/20/2020,04:50:00
59146534,02/27/2009,18:25:00
156642467,09/12/2016,17:30:00
153237079,05/19/2016,16:58:00
46162093,05/04/2008,06:43:00
140180901,12/14/2014,18:54:00
203571464,10/10/2019,21:54:00
219293603,10/15/2020,12:42:00
201720172,08/28/2019,00:29:00
60730801,04/13/2009,23:40:00
73242837,06/16/2010,10:29:00
16814025,06/17/2006,00:15:00
25950261,12/26/2006,23:20:00
28726808,04/28/2007,23:21:00
143871850,06/21/2015,00:58:00
50203589,08/19/2008,00:03:00
94562522,01/22/2014,01:10:00
82760821,01/22/2012,00:01:00
88367869,01/01/2013,05:20:00
88171516,12/17/2012,21:36:00
151098844,03/10/2016,15:40:00
82009219,12/02/2011,23:50:00
250584475,09/03/2022,22:45:00
71127745,02/04/2010,12:27:00
95266276,03/08/2014,00:05:00
230741369,07/11/2021,15:18:00
94137204,12/22/2013,03:04:00
84258528,04/17/2012,21:11:00
73388086,06/25/2010,10:07:00
94213025,12/27/2013,19:30:00
54896025,12/14/2008,20:00:00
161644004,02/05/2017,17:12:00
187582515,09/13/2018,22:20:00
184779099,07/05/2018,02:50:00
155372444,07/30/2016,13:46:00
154350738,06/25/2016,04:30:00
55137457,12/23/2008,21:10:00
86012377,07/30/2012,23:08:00
193267668,02/06/2019,22:26:00
137922050,07/27/2014,15:30:00
64086395,07/26/2009,01:18:00
230563799,07/07/2021,23:03:00
210156781,02/26/2020,22:50:00
216796482,08/19/2020,23:10:00
141769811,03/31/2015,01:40:00
149253187,01/11/2016,09:08:00
136486599,04/28/2014,22:08:00
53891790,11/09/2008,15:30:00
69896894,01/15/2010,20:10:00
84307745,04/20/2012,01:09:00
80139775,08/04/2011,22:37:00
32690336,06/23/2007,01:00:00
24378766,09/18/2006,15:10:00
174432006,02/05/2018,04:12:00
74865444,10/01/2010,01:15:00
217902814,09/15/2020,17:02:00
65906947,09/18/2009,22:56:00
34078658,08/30/2007,15:31:00
35890093,11/23/2007,09:02:00
89121282,02/12/2013,22:28:00
215816858,07/27/2020,02:00:00
63189239,06/28/2009,00:48:00
140266643,12/19/2014,23:53:00
222052229,12/19/2020,23:34:00
237630150,12/09/2021,17:45:00
76853381,01/16/2011,01:20:00
226949678,04/14/2021,12:40:00
37559167,01/07/2008,23:30:00
203041432,09/27/2019,20:03:00
47447800,06/21/2008,03:55:00
148854119,12/14/2015,05:20:00
48006260,07/05/2008,00:53:00
49294881,07/29/2008,00:40:00
61547631,05/08/2009,10:24:00
78851073,05/19/2011,21:43:00
67285743,10/29/2009,21:21:00
66681907,10/11/2009,19:35:00
80879917,09/24/2011,02:20:00
35502289,11/04/2007,03:15:00
33977871,08/24/2007,23:43:00
191221617,12/15/2018,04:57:00
219751446,10/26/2020,09:15:00
184921281,07/08/2018,22:55:00
23421793,07/12/2006,22:23:00
67430041,11/03/2009,04:21:00
139033935,10/05/2014,03:45:00
79410139,06/21/2011,03:17:00
10187497,01/19/2006,20:23:00
25865880,12/20/2006,19:58:00
63736737,07/14/2009,22:30:00
80880413,09/25/2011,02:15:00
80484246,08/27/2011,20:45:00
69904696,01/17/2010,05:40:00
86945618,09/26/2012,04:00:00
