INCIDENT_KEY,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE
54324352,BRONX,,44,0,,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
224069696,BROOKLYN,,73,0,,,FALSE,25-44,M,BLACK,25-44,F,BLACK
142472725,BROOKLYN,,70,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
83476100,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
10804596,BROOKLYN,,73,0,,NONE,FALSE,25-44,M,BLACK,18-24,M,BLACK
74989383,BRONX,,46,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
48006258,BROOKLYN,,75,0,,,FALSE,<18,M,UNKNOWN,25-44,M,ASIAN / PACIFIC ISLANDER
94046068,BROOKLYN,,75,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
62968509,BROOKLYN,,69,0,,COMMERCIAL BLDG,FALSE,25-44,M,BLACK,25-44,M,BLACK
73666186,BRONX,,45,0,,,FALSE,<18,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
94179809,QUEENS,,102,0,,,FALSE,,,,45-64,M,BLACK HISPANIC
138496677,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
183217904,QUEENS,,106,0,,PVT HOUSE,TRUE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
71454844,QUEENS,,103,0,,PVT HOUSE,FALSE,,,,25-44,M,BLACK
39177470,MANHATTAN,,28,0,,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,25-44,M,BLACK
33478089,BROOKLYN,,70,0,,,TRUE,25-44,M,BLACK,25-44,F,BLACK
61170270,BRONX,,42,0,,,FALSE,<18,M,BLACK,18-24,M,BLACK
90843733,BROOKLYN,,63,0,,,TRUE,,,,25-44,F,BLACK
35306476,BROOKLYN,,75,0,,,TRUE,,,,65,M,BLACK
204468719,QUEENS,,114,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,WHITE
55064111,BROOKLYN,,73,0,,,FALSE,<18,M,BLACK,<18,M,BLACK
152868708,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK HISPANIC
28926746,MANHATTAN,,30,0,,RESTAURANT/DINER,FALSE,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC
51724141,STATEN ISLAND,,120,0,,PVT HOUSE,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK
24360989,BROOKLYN,,77,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
178496007,BRONX,,43,0,,,TRUE,,,,45-64,M,BLACK HISPANIC
143613173,QUEENS,,103,0,,,FALSE,45-64,M,BLACK,25-44,M,BLACK
214467577,MANHATTAN,,24,0,,MULTI DWELL - APT BUILD,TRUE,65,M,BLACK HISPANIC,45-64,F,WHITE HISPANIC
72986408,BRONX,,49,0,,,TRUE,25-44,M,WHITE HISPANIC,25-44,M,BLACK
55368938,BROOKLYN,,60,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK
83635489,MANHATTAN,,32,0,,,TRUE,,,,25-44,M,BLACK
143157475,QUEENS,,101,0,,,FALSE,25-44,M,UNKNOWN,25-44,M,BLACK
230885992,BROOKLYN,,83,0,,,FALSE,,,,25-44,M,BLACK
11118839,BRONX,,44,2,,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,25-44,M,BLACK
196000888,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
93834352,MANHATTAN,,33,0,,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,45-64,M,BLACK
231631686,BROOKLYN,,75,0,,,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
50640967,BRONX,,47,0,,,FALSE,<18,M,BLACK,18-24,M,BLACK
10953943,BRONX,,44,0,,STORE UNCLASSIFIED,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK
25424624,BRONX,,40,0,,,FALSE,UNKNOWN,M,UNKNOWN,18-24,M,WHITE HISPANIC
230611230,BROOKLYN,,83,0,,,FALSE,,,,18-24,M,BLACK
74736487,QUEENS,,105,0,,,TRUE,,,,25-44,M,BLACK
139250596,QUEENS,,108,0,,,FALSE,18-24,M,BLACK,18-24,F,BLACK
165264364,BROOKLYN,,73,0,,,FALSE,,,,25-44,M,BLACK
73100048,BROOKLYN,,75,0,,,FALSE,,,,18-24,M,AMERICAN INDIAN/ALASKAN NATIVE
79607270,QUEENS,,107,2,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,18-24,M,BLACK
69941914,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,18-24,M,BLACK
218567380,BROOKLYN,,60,0,,COMMERCIAL BLDG,TRUE,,,,18-24,M,ASIAN / PACIFIC ISLANDER
23945313,BROOKLYN,,83,0,,,FALSE,UNKNOWN,M,BLACK,25-44,M,WHITE HISPANIC
211066099,BRONX,,42,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
174983747,BROOKLYN,,67,0,,,FALSE,,,,25-44,M,BLACK
55581509,BRONX,,44,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
83243668,BRONX,,41,0,,COMMERCIAL BLDG,FALSE,25-44,M,BLACK,<18,M,WHITE HISPANIC
201875867,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
27476263,MANHATTAN,,30,0,,MULTI DWELL - APT BUILD,TRUE,,,,45-64,M,BLACK
218394943,BROOKLYN,,75,0,,,FALSE,,,,18-24,M,BLACK
32272872,BRONX,,40,0,,,FALSE,25-44,M,BLACK,45-64,F,BLACK HISPANIC
143877356,QUEENS,,101,0,,,FALSE,,,,18-24,M,BLACK
67359320,BROOKLYN,,67,0,,MULTI DWELL - APT BUILD,TRUE,,,,18-24,M,BLACK
145751257,BROOKLYN,,83,0,,,FALSE,,,,18-24,M,WHITE HISPANIC
192301916,BROOKLYN,,75,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
94442375,BRONX,,43,0,,,FALSE,,,,25-44,M,BLACK
64797879,MANHATTAN,,28,0,,,FALSE,UNKNOWN,U,UNKNOWN,45-64,M,BLACK
45768382,MANHATTAN,,25,0,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK
200331333,BROOKLYN,,73,0,,,FALSE,18-24,M,BLACK,18-24,F,BLACK
150772443,BRONX,,46,0,,,FALSE,<18,M,BLACK,25-44,M,WHITE HISPANIC
150976933,QUEENS,,113,0,,,TRUE,25-44,M,BLACK,18-24,M,BLACK
229643179,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,F,BLACK
79431017,BROOKLYN,,79,0,,FAST FOOD,FALSE,,,,18-24,M,BLACK
35502293,BROOKLYN,,66,0,,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,ASIAN / PACIFIC ISLANDER
65296620,BROOKLYN,,75,0,,,FALSE,UNKNOWN,U,UNKNOWN,<18,M,BLACK
212726820,BROOKLYN,,77,0,,,TRUE,18-24,M,BLACK,25-44,M,BLACK
145559869,QUEENS,,101,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,F,BLACK,25-44,M,BLACK
25217938,BROOKLYN,,75,0,,,FALSE,UNKNOWN,M,UNKNOWN,25-44,M,BLACK
166268792,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,F,BLACK,25-44,M,BLACK
73388923,QUEENS,,113,0,,,FALSE,UNKNOWN,M,BLACK,25-44,F,BLACK
55237638,BROOKLYN,,79,0,,,FALSE,,,,<18,M,BLACK
160509027,BRONX,,45,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
137557514,BROOKLYN,,77,0,,,TRUE,,,,18-24,M,BLACK
32690335,BRONX,,46,0,,,FALSE,45-64,M,WHITE HISPANIC,<18,F,WHITE HISPANIC
39392493,BRONX,,43,0,,,TRUE,,,,25-44,M,WHITE HISPANIC
78149247,QUEENS,,105,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
50796662,BROOKLYN,,71,0,,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
93441148,BROOKLYN,,67,0,,MULTI DWELL - APT BUILD,TRUE,,,,25-44,M,BLACK
166660833,BRONX,,44,0,,HOSPITAL,TRUE,45-64,M,BLACK,25-44,F,BLACK
29406949,BRONX,,49,0,,,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK
51745753,BROOKLYN,,67,0,,,TRUE,,,,25-44,M,BLACK
138660699,BROOKLYN,,69,0,,,TRUE,,,,18-24,M,BLACK
46715562,BROOKLYN,,77,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK
233459105,MANHATTAN,,32,0,,,TRUE,25-44,M,BLACK HISPANIC,25-44,F,BLACK
184102924,BRONX,,44,0,,,FALSE,,,,25-44,M,BLACK HISPANIC
236094288,BROOKLYN,,76,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
28349213,BROOKLYN,,68,0,,,FALSE,UNKNOWN,M,UNKNOWN,25-44,M,WHITE
47487791,MANHATTAN,,5,2,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK HISPANIC,<18,M,WHITE HISPANIC
50433504,BRONX,,44,0,,,FALSE,25-44,M,ASIAN / PACIFIC ISLANDER,18-24,M,BLACK
52661601,STATEN ISLAND,,120,0,,,FALSE,<18,M,BLACK,18-24,M,BLACK
230835285,MANHATTAN,,23,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,F,BLACK
74771626,BROOKLYN,,81,0,,,FALSE,,,,25-44,M,BLACK
234433693,BRONX,,52,0,,,FALSE,,,,25-44,M,BLACK
71756683,MANHATTAN,,26,0,,RESTAURANT/DINER,FALSE,,,,25-44,M,BLACK
44515781,BROOKLYN,,73,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
183231195,BRONX,,40,0,,,FALSE,,,,25-44,M,BLACK
142825465,BROOKLYN,,67,0,,,TRUE,,,,25-44,M,BLACK
155775753,QUEENS,,102,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
237200366,BROOKLYN,,60,2,,MULTI DWELL - PUBLIC HOUS,TRUE,,,,18-24,M,BLACK HISPANIC
144448396,BROOKLYN,,70,0,,,TRUE,18-24,M,BLACK,18-24,M,BLACK
68057381,BROOKLYN,,63,0,,GROCERY/BODEGA,FALSE,UNKNOWN,M,UNKNOWN,25-44,M,BLACK
236761010,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
171990077,QUEENS,,114,2,,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,<18,M,BLACK
33136950,BROOKLYN,,77,0,,GROCERY/BODEGA,FALSE,25-44,M,BLACK,25-44,M,BLACK HISPANIC
90576799,BRONX,,46,0,,GROCERY/BODEGA,FALSE,,,,25-44,M,BLACK
23722471,BRONX,,44,0,,PVT HOUSE,FALSE,UNKNOWN,M,UNKNOWN,18-24,F,BLACK
136802071,QUEENS,,107,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
140883285,BRONX,,44,0,,,FALSE,,,,18-24,M,BLACK
44515781,BROOKLYN,,73,0,,,FALSE,25-44,M,BLACK,<18,F,BLACK
157639146,MANHATTAN,,13,0,,,FALSE,45-64,M,BLACK,25-44,M,BLACK
142978753,QUEENS,,107,0,,,TRUE,25-44,M,BLACK,25-44,M,BLACK
62342780,BROOKLYN,,88,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
66753286,QUEENS,,114,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK
11118201,BRONX,,52,0,,,FALSE,25-44,M,BLACK HISPANIC,18-24,F,WHITE HISPANIC
46715550,BRONX,,44,0,,,TRUE,25-44,M,BLACK,25-44,F,BLACK
226495968,MANHATTAN,,34,0,,,FALSE,,,,25-44,M,WHITE HISPANIC
91500044,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,<18,M,BLACK
93589840,BRONX,,52,0,,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK
154650614,BROOKLYN,,73,0,,,FALSE,,,,18-24,M,BLACK
137086413,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,BLACK
47851709,BROOKLYN,,75,0,,,FALSE,18-24,M,BLACK,18-24,F,BLACK HISPANIC
143318272,MANHATTAN,,33,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,45-64,M,BLACK
233790860,BRONX,,44,0,,,FALSE,,,,<18,M,BLACK HISPANIC
54997435,BROOKLYN,,73,0,,,FALSE,<18,M,WHITE HISPANIC,18-24,M,BLACK
231048996,BROOKLYN,,75,0,,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK,25-44,M,BLACK
217077238,BRONX,,47,0,,,FALSE,,,,18-24,M,BLACK
109349114,MANHATTAN,,30,0,,BAR/NIGHT CLUB,FALSE,18-24,M,BLACK,18-24,M,BLACK
77858484,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,<18,M,BLACK HISPANIC
155552962,BROOKLYN,,94,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,45-64,M,BLACK
198857666,BRONX,,44,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,F,BLACK
61547631,QUEENS,,105,0,,PVT HOUSE,FALSE,25-44,M,BLACK,25-44,M,BLACK
61593633,BRONX,,49,0,,MULTI DWELL - APT BUILD,FALSE,<18,M,BLACK,25-44,M,BLACK HISPANIC
65043088,BRONX,,41,0,,CLOTHING BOUTIQUE,FALSE,25-44,M,BLACK,18-24,M,BLACK
46120178,BROOKLYN,,79,0,,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK,25-44,M,BLACK
49863674,BROOKLYN,,67,0,,,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK
206032523,BROOKLYN,,67,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,45-64,F,BLACK
216922895,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK
47085792,BROOKLYN,,71,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
234433698,BRONX,,45,0,,,FALSE,18-24,F,BLACK,<18,M,WHITE HISPANIC
166920671,BRONX,,40,0,,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK
35803777,BROOKLYN,,75,0,,BAR/NIGHT CLUB,TRUE,25-44,M,BLACK HISPANIC,<18,M,WHITE HISPANIC
64554848,BRONX,,48,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK
90054889,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
39524705,QUEENS,,113,0,,GYM/FITNESS FACILITY,FALSE,UNKNOWN,M,BLACK,<18,F,BLACK
156456844,BROOKLYN,,71,0,,,TRUE,18-24,M,BLACK,18-24,F,BLACK
136829759,BRONX,,49,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK
156456021,BROOKLYN,,70,0,,,FALSE,,,,18-24,M,BLACK
24434215,MANHATTAN,,25,0,,,FALSE,UNKNOWN,M,BLACK,45-64,M,BLACK
33478096,BROOKLYN,,79,0,,LIQUOR STORE,FALSE,<18,M,BLACK,25-44,M,WHITE HISPANIC
214264817,MANHATTAN,,9,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,WHITE HISPANIC
138027219,BROOKLYN,,67,0,,,FALSE,,,,25-44,M,BLACK
153361678,BRONX,,47,0,,PVT HOUSE,FALSE,18-24,M,BLACK,18-24,M,BLACK
86202697,BROOKLYN,,75,0,,,FALSE,,,,25-44,M,BLACK
214431183,BRONX,,48,0,,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,BLACK
68251163,BRONX,,52,0,,,TRUE,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC
235088038,BRONX,,44,0,,,FALSE,,,,25-44,M,BLACK
220294221,QUEENS,,101,0,,GROCERY/BODEGA,FALSE,,,,25-44,M,WHITE HISPANIC
33977879,BROOKLYN,,77,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
170219565,QUEENS,,100,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
141351410,QUEENS,,100,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
85639528,QUEENS,,113,0,,,TRUE,,,,25-44,M,BLACK
86469571,QUEENS,,113,0,,,FALSE,,,,25-44,M,BLACK
152736420,BRONX,,41,0,,,TRUE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
185484643,BRONX,,47,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
142961825,BRONX,,52,0,,,FALSE,18-24,M,BLACK,18-24,M,WHITE HISPANIC
91842208,BROOKLYN,,81,0,,,FALSE,,,,18-24,M,BLACK
37401646,BRONX,,48,0,,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,25-44,M,BLACK
143907466,BRONX,,52,0,,,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK
74989916,QUEENS,,104,0,,,FALSE,,,,25-44,M,WHITE
67108495,QUEENS,,110,0,,PVT HOUSE,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK
198255457,BROOKLYN,,75,0,,PVT HOUSE,FALSE,25-44,M,BLACK,45-64,M,BLACK
83357175,BRONX,,41,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
205280612,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,M,BLACK
10187495,BROOKLYN,,90,0,,RESTAURANT/DINER,TRUE,18-24,M,BLACK,18-24,M,WHITE HISPANIC
142902648,BRONX,,46,0,,,FALSE,25-44,M,WHITE HISPANIC,65,M,WHITE HISPANIC
16895015,BROOKLYN,,79,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
157531374,BRONX,,46,0,,,FALSE,18-24,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC
67180627,BROOKLYN,,73,0,,,TRUE,18-24,M,BLACK,<18,M,BLACK
172479303,BROOKLYN,,69,2,,,FALSE,25-44,M,BLACK,45-64,M,BLACK
167036562,MANHATTAN,,25,0,,,FALSE,<18,M,BLACK HISPANIC,25-44,M,BLACK
142091385,BRONX,,43,0,,MULTI DWELL - APT BUILD,FALSE,25-44,M,WHITE HISPANIC,25-44,F,BLACK
164188746,MANHATTAN,,34,0,,,FALSE,18-24,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC
238290701,BRONX,,52,0,,,FALSE,,,,25-44,M,BLACK
205437642,BRONX,,44,0,,COMMERCIAL BLDG,TRUE,,,,18-24,M,BLACK
137980526,BROOKLYN,,73,0,,,FALSE,,,,18-24,M,BLACK HISPANIC
61826977,BROOKLYN,,61,0,,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,WHITE
109340975,QUEENS,,103,0,,,FALSE,,,,18-24,M,BLACK
95394923,BROOKLYN,,88,0,,,TRUE,18-24,M,BLACK,65,M,BLACK
26513630,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,UNKNOWN,18-24,M,BLACK
80225510,BROOKLYN,,67,0,,,FALSE,,,,18-24,M,BLACK
231810236,QUEENS,,101,2,,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,BLACK
217773082,MANHATTAN,,9,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,WHITE HISPANIC,18-24,M,BLACK
61098688,BROOKLYN,,73,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
28926749,BROOKLYN,,63,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
225123288,BRONX,,42,0,,,TRUE,18-24,M,WHITE HISPANIC,25-44,M,BLACK
25095840,BRONX,,46,0,,,FALSE,18-24,M,WHITE HISPANIC,<18,M,BLACK
44713185,BROOKLYN,,60,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,BLACK
222164728,MANHATTAN,,32,0,,,TRUE,,,,25-44,M,BLACK HISPANIC
146848885,BRONX,,46,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
73617988,BRONX,,49,0,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK HISPANIC
80584530,BRONX,,47,0,,PVT HOUSE,FALSE,<18,M,BLACK HISPANIC,18-24,M,BLACK
228918111,BROOKLYN,,83,0,,,FALSE,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
142785493,BRONX,,52,0,,,FALSE,,,,45-64,M,BLACK
86415277,MANHATTAN,,25,0,,GROCERY/BODEGA,FALSE,18-24,M,BLACK,18-24,M,WHITE HISPANIC
167710472,MANHATTAN,,25,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
216930291,BRONX,,47,0,,GROCERY/BODEGA,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
81308610,BROOKLYN,,73,0,,,TRUE,<18,M,WHITE HISPANIC,25-44,F,BLACK
231965177,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,TRUE,,,,18-24,F,WHITE HISPANIC
197573448,BROOKLYN,,75,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
37522996,QUEENS,,101,2,,MULTI DWELL - PUBLIC HOUS,TRUE,<18,M,BLACK,18-24,M,BLACK
50499449,BRONX,,40,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK
208237500,MANHATTAN,,34,0,,RESTAURANT/DINER,TRUE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
232733684,MANHATTAN,,28,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK
28560895,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK
136669106,BROOKLYN,,67,0,,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK
65010802,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
225439055,BROOKLYN,,83,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
204464564,BRONX,,40,0,,,TRUE,45-64,M,BLACK,25-44,M,WHITE HISPANIC
145377567,QUEENS,,103,0,,,TRUE,,,,25-44,M,BLACK
72616285,BRONX,,46,0,,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK,<18,M,BLACK
147829001,BROOKLYN,,69,0,,,FALSE,,,,25-44,M,BLACK
92137906,BROOKLYN,,69,0,,,FALSE,,,,25-44,M,BLACK
65276038,BROOKLYN,,75,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK
78727028,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,<18,M,BLACK
200839849,QUEENS,,102,0,,HOSPITAL,FALSE,,,,25-44,F,BLACK
74363836,QUEENS,,105,0,,,TRUE,18-24,M,BLACK,18-24,M,BLACK
177204829,BROOKLYN,,75,0,,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
64342937,BRONX,,43,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK
228258483,BRONX,,49,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,<18,M,BLACK
86762430,QUEENS,,100,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK
230775122,BRONX,,48,0,,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK
227182806,BROOKLYN,,76,0,,,FALSE,,,,45-64,M,BLACK
86324803,BROOKLYN,,83,0,,GROCERY/BODEGA,TRUE,25-44,M,BLACK,18-24,M,BLACK
223505522,BRONX,,40,0,,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK
48440045,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK
86248120,BRONX,,42,0,,,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC
203041425,BRONX,,52,0,,,FALSE,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC
138339135,BRONX,,40,2,,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK
201851567,BROOKLYN,,72,0,,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
10904920,QUEENS,,103,0,,,FALSE,18-24,M,BLACK,45-64,M,ASIAN / PACIFIC ISLANDER
84702238,MANHATTAN,,26,0,,COMMERCIAL BLDG,FALSE,18-24,M,BLACK,18-24,M,BLACK
33977872,BROOKLYN,,71,0,,,FALSE,,,,<18,M,BLACK
205437642,BRONX,,44,0,,COMMERCIAL BLDG,TRUE,,,,25-44,M,BLACK
216796484,BROOKLYN,,70,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
141407014,BRONX,,52,0,,GROCERY/BODEGA,TRUE,25-44,F,BLACK,18-24,M,BLACK HISPANIC
197381374,MANHATTAN,,32,2,,MULTI DWELL - PUBLIC HOUS,TRUE,<18,M,BLACK,<18,M,BLACK
74253018,BRONX,,46,0,,,FALSE,,,,18-24,M,BLACK HISPANIC
146877501,MANHATTAN,,13,0,,,TRUE,25-44,M,BLACK,25-44,F,BLACK
37147759,BROOKLYN,,70,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
225969693,BRONX,,43,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
81023911,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,UNKNOWN,25-44,M,BLACK
82994774,BROOKLYN,,79,0,,GROCERY/BODEGA,FALSE,,,,<18,F,BLACK
232978774,QUEENS,,103,0,,,FALSE,,,,25-44,M,BLACK
23749375,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,18-24,M,BLACK
231753458,BRONX,,46,0,,,TRUE,18-24,M,BLACK,25-44,M,BLACK
228049710,BROOKLYN,,73,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK
197254458,BRONX,,46,0,,,FALSE,18-24,M,BLACK,<18,M,WHITE HISPANIC
53955256,BROOKLYN,,70,0,,MULTI DWELL - APT BUILD,TRUE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
46631393,STATEN ISLAND,,122,0,,LIQUOR STORE,TRUE,25-44,M,WHITE,65,M,WHITE
71701594,QUEENS,,101,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
16631493,BROOKLYN,,77,0,,NONE,TRUE,,U,UNKNOWN,18-24,M,BLACK
217315221,BRONX,,47,0,,,FALSE,,,,18-24,M,BLACK
216693024,BROOKLYN,,75,0,,,FALSE,,,,25-44,M,BLACK
139474291,BRONX,,52,0,,MULTI DWELL - APT BUILD,TRUE,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC
